gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000024436	Mrps18b	57.64505	51.851848	62.090097	47.73771	65.175286	60.67872	79.485053	68.061587
ENSMUSG00000024440	Pcdh12	0	0	0	0	0	0	0	0
ENSMUSG00000024442	Dele1	25.836947	25.551592	24.03058	28.042214	24.788048	29.180528	25.390577	28.439689
ENSMUSG00000024446	Rpp21	66.453781	61.488911	61.839181	63.25918	62.561518	58.6408	52.067738	57.26449
ENSMUSG00000024448	H2-M10.1	0	0	0	0	0	0	0	0
ENSMUSG00000024451	Arap3	88.467391	86.13521	99.758569	107.02927	82.86238	106.290765	110.779688	94.731428
ENSMUSG00000024454	Hdac3	51.907834	49.022318	51.985962	54.699209	51.098314	50.267047	56.474169	51.989723
ENSMUSG00000024456	Diaph1	120.702781	124.965197	134.034429	118.496624	105.809717	99.993132	102.984583	107.04137
ENSMUSG00000024457	Trim26	42.487085	43.676482	47.933175	34.865181	44.311059	37.067078	34.184376	36.63402
ENSMUSG00000024459	H2-M5	0	0.034979	0	0	0	0	0	0
ENSMUSG00000024462	Gabbr1	0.226638	0.124235	0.14977	0	0	0.409235	0.025016	0.023456
ENSMUSG00000024471	Myot	0	0	0	0	0	0	0	0
ENSMUSG00000024472	Dcp2	31.246776	36.465832	34.706787	30.162547	30.792331	31.404391	40.403169	28.374941
ENSMUSG00000024474	Ik	143.609586	149.933721	167.779885	169.283696	171.664756	160.520306	155.077406	151.121269
ENSMUSG00000024477	Pggt1b	14.526276	13.780052	15.244168	17.089347	15.6013	13.537946	15.078497	14.085913
ENSMUSG00000024479	Mal2	0	0	0	0	0	0	0	0
ENSMUSG00000024480	Ap3s1	62.34079	66.709142	77.331892	91.625238	93.485209	94.490219	95.073979	91.841897
ENSMUSG00000024481	Lvrn	0	0	0	0	0	0	0	0
ENSMUSG00000024483	Ankhd1	49.810594	46.955617	57.891711	48.534141	41.266883	46.343386	42.151523	53.993705
ENSMUSG00000024485	Slc4a9	0	0	0	0	0	0	0	0
ENSMUSG00000024486	Hbegf	0	0.036313	0	0	0	0	0.043894	0.205852
ENSMUSG00000024487	Yipf5	31.930157	26.594411	29.135268	26.646665	30.858198	29.038425	28.164242	29.421169
ENSMUSG00000024491	Rbm27	19.626882	20.807403	20.182517	19.047104	20.538157	19.571545	17.285674	19.165408
ENSMUSG00000024493	Lars	44.087627	46.067844	41.493189	47.339085	44.215214	44.635122	41.786065	44.872736
ENSMUSG00000024497	Pou4f3	0	0	0	0	0	0	0	0
ENSMUSG00000024498	Tcerg1	65.735461	59.35464	57.609446	57.906151	63.765903	59.995018	57.770612	67.456476
ENSMUSG00000024500	Ppp2r2b	0	0	0	0	0	0	0	0
ENSMUSG00000024501	Dpysl3	0	0	0	0	0	0	0	0
ENSMUSG00000024502	Jakmip2	0	0	0.071776	0	0	0	0	0
ENSMUSG00000024503	Spink1	0	0	0	0	0	0	0	0
ENSMUSG00000024505	Dtwd2	4.724978	4.90975	4.654089	5.782891	4.765105	4.716154	5.002648	4.902288
ENSMUSG00000024507	Hsd17b4	85.695342	78.842394	80.900997	70.73493	72.288189	75.275335	57.663157	61.295506
ENSMUSG00000024510	Ftmt	0	0	0	0	0	0	0	0
ENSMUSG00000024511	Rab27b	0.039028	0.0119	0.038831	0	0	0.034141	0.038691	0
ENSMUSG00000024512	Dynap	0	0	0	0	0	0	0	0
ENSMUSG00000024513	Mbd2	191.681348	177.882269	184.324208	188.175975	181.399448	192.457323	193.685134	178.317195
ENSMUSG00000024515	Smad4	40.893677	42.029041	40.130792	39.142417	33.598607	38.819977	33.544345	45.465655
ENSMUSG00000024516	Sec11c	192.799458	187.446745	190.3989	178.806182	205.788265	197.231253	167.587314	179.533653
ENSMUSG00000024517	Grp	0	0	0	0	0	0	0	0
ENSMUSG00000024518	Rax	0	0	0	0	0	0	0	0
ENSMUSG00000024519	Cplx4	0	0	0	0	0	0	0.058873	0
ENSMUSG00000024521	Pmaip1	7.939745	9.047751	3.873942	10.554274	5.092179	3.94033	6.054735	4.613733
ENSMUSG00000024524	Gnal	0.210202	0.086227	0.251441	0.319797	0.202568	0.137982	0.121589	0.141252
ENSMUSG00000024525	Impa2	38.814492	32.801594	26.433031	39.462931	34.778682	43.576802	21.711922	29.588582
ENSMUSG00000024526	Cidea	0	0	0	0	0	0	0	0
ENSMUSG00000024527	Afg3l2	32.33139	35.42136	32.60171	34.91673	46.132422	46.510553	50.382954	49.436595
ENSMUSG00000024528	Srfbp1	15.490295	17.157674	15.20805	12.450981	18.937945	13.564364	20.677598	18.118575
ENSMUSG00000024529	Lox	0.068073	0.20476	0.022583	0.078909	0.378306	0.186706	0.022499	0.253144
ENSMUSG00000024530	Prelid3a	0.610046	0.064973	0.236441	0.392674	1.516541	1.60511	1.339504	2.119295
ENSMUSG00000024532	1700034E13Rik	0	0	0	0	0	0	0	0
ENSMUSG00000024533	Spire1	15.998766	17.738859	8.255753	13.824102	19.72087	18.848874	21.945508	22.917131
ENSMUSG00000024534	Sncaip	0.569916	0.36983	0.507304	0.671335	2.737201	2.652783	2.02364	2.506659
ENSMUSG00000024535	Snx24	13.931416	12.833759	13.467233	17.452549	21.792218	23.227045	19.548571	20.527009
ENSMUSG00000024537	Psmg2	41.530098	37.749007	37.565473	39.718175	37.034906	34.638466	49.786813	48.303588
ENSMUSG00000024538	Ppic	0.555335	0.715286	0.315511	0.275989	1.958403	2.079955	0.707483	0.959067
ENSMUSG00000024539	Ptpn2	35.079195	36.078941	37.362635	31.69776	31.065472	27.307336	32.913153	28.291584
ENSMUSG00000024542	Cep192	34.792194	36.39396	38.290782	41.152373	35.392471	39.095717	34.017277	33.847702
ENSMUSG00000024544	Ldlrad4	2.915609	2.27278	2.673619	4.089081	2.784635	4.877986	1.956359	2.342414
ENSMUSG00000024548	Setbp1	0	0	0	0	0	0	0	0
ENSMUSG00000024552	Slc14a2	0	0	0	0	0	0	0	0
ENSMUSG00000024553	Galr1	0	0	0	0	0	0	0	0
ENSMUSG00000024556	Me2	82.836381	87.798276	61.70475	74.851303	73.446893	67.725415	66.064946	73.426438
ENSMUSG00000024558	Mapk4	0	0	0	0	0	0	0.028925	0
ENSMUSG00000024560	Cxxc1	46.886207	45.905039	49.674917	42.271121	41.577416	39.383812	44.031262	45.001934
ENSMUSG00000024561	Mbd1	49.011598	45.805724	44.338074	43.02014	42.628098	43.543258	44.157282	40.643226
ENSMUSG00000024563	Smad2	49.514723	46.636503	46.330621	43.884829	43.597123	47.766267	44.754913	51.917698
ENSMUSG00000024565	Sall3	0	0	0	0	0	0	0	0
ENSMUSG00000024566	Atp9b	38.803027	37.306679	47.452536	40.265496	37.187501	41.222398	39.373244	38.571068
ENSMUSG00000024570	Rbfa	68.499821	76.674165	68.989381	67.028869	73.245742	69.412595	54.267336	57.696644
ENSMUSG00000024571	Gm16286	142.984417	155.280409	144.359697	135.755404	161.307957	162.840643	160.605686	163.955108
ENSMUSG00000024575	Pde6a	0	0	0	0	0	0	0	0.043379
ENSMUSG00000024576	Csnk1a1	160.391404	166.779072	151.648671	162.839134	152.03227	161.192997	160.555325	161.059701
ENSMUSG00000024578	Il17b	0	0	0	0	0	0	0	0
ENSMUSG00000024579	Pcyox1l	20.105571	16.821268	16.740329	19.279559	16.221586	18.281022	15.212878	17.103235
ENSMUSG00000024580	Grpel2	11.224749	9.735385	12.027429	10.093884	11.442728	11.865439	9.911516	12.414993
ENSMUSG00000024581	Napg	46.2847	46.182153	40.007949	44.486141	45.484052	50.681081	52.705621	53.655688
ENSMUSG00000024583	Txnl1	90.073896	90.308182	86.103015	90.641327	112.470856	105.145293	108.890948	114.252082
ENSMUSG00000024587	Nars	120.782995	125.218323	130.433582	134.879785	149.919164	149.455569	133.171947	142.891507
ENSMUSG00000024588	Fech	52.954026	54.321005	56.247057	56.227301	57.648671	53.988726	51.341133	56.114467
ENSMUSG00000024589	Nedd4l	24.05346	20.967086	26.029304	26.137826	26.239009	22.91721	18.026928	20.597224
ENSMUSG00000024590	Lmnb1	159.852547	144.629519	119.051686	167.593066	127.144548	164.282683	143.65863	147.05481
ENSMUSG00000024592	C330018D20Rik	4.836374	6.077083	4.094427	6.597851	6.307789	4.596587	6.089514	7.126092
ENSMUSG00000024593	Megf10	0	0	0.026424	0	0.030697	0.058091	0.119568	0.084091
ENSMUSG00000024594	Prrc1	37.188795	35.852755	35.920416	39.876091	47.973497	45.299014	57.474545	44.532767
ENSMUSG00000024597	Slc12a2	2.271346	3.010382	2.567243	2.015324	3.627293	3.634515	3.425381	3.239818
ENSMUSG00000024598	Fbn2	0	0	0	0	0	0	0	0
ENSMUSG00000024600	Slc27a6	0	0	0	0	0	0.036888	0	0
ENSMUSG00000024601	Isoc1	46.820414	44.643399	48.16542	48.298471	42.129203	45.810616	37.763613	38.579918
ENSMUSG00000024603	Dctn4	35.924098	36.729276	35.700004	40.369894	37.897748	40.311872	37.628907	39.179504
ENSMUSG00000024604	Rbm22	53.665079	53.110825	48.588001	48.455078	53.215517	48.644586	49.461786	46.256188
ENSMUSG00000024608	Rps14	1475.907149	1514.934523	1324.900571	1502.490943	1283.08698	1297.325308	1308.377314	1258.443698
ENSMUSG00000024610	Cd74	3204.441539	4758.781679	2046.984522	1893.663056	248.205433	193.108938	151.630649	170.629156
ENSMUSG00000024613	Tcof1	62.773014	67.344864	67.288337	59.382434	70.133936	68.828713	64.351102	63.951043
ENSMUSG00000024614	Tmx3	69.187585	65.37564	78.569711	77.839669	75.915142	83.427614	66.742562	77.264734
ENSMUSG00000024617	Camk2a	0.020315	0.160477	0.080877	0.105969	0.785891	0.444188	0.463314	0.360457
ENSMUSG00000024619	Cdx1	0	0	0	0	0	0	0	0
ENSMUSG00000024620	Pdgfrb	0.018618	0.045824	0.037062	0.048558	0.057416	0	0.018462	0.069235
ENSMUSG00000024621	Csf1r	1267.387	1287.363122	1466.242313	1092.823385	1163.526476	1288.506977	1303.596292	1245.750124
ENSMUSG00000024622	Hmgxb3	17.488012	14.947926	16.2614	15.504896	18.320559	16.603481	17.395155	17.021989
ENSMUSG00000024639	Gnaq	50.580547	44.659112	49.426186	67.845319	49.919152	50.50669	43.724266	52.301012
ENSMUSG00000024640	Psat1	57.309004	63.280815	47.401582	67.084778	72.117633	75.200114	72.026299	72.26796
ENSMUSG00000024642	Tle4	30.182068	28.289425	29.883274	28.68577	27.941894	28.532645	27.009511	27.956074
ENSMUSG00000024644	Cndp2	174.258596	188.558142	187.489634	203.188063	299.442484	274.286064	282.546112	287.94357
ENSMUSG00000024645	Timm21	31.889385	31.531749	26.964184	27.704636	23.476043	24.875231	26.149128	29.100663
ENSMUSG00000024646	Cyb5a	265.443935	248.489052	444.60025	222.536964	291.627975	253.078999	288.190288	262.810722
ENSMUSG00000024647	Cbln2	0	0	0	0	0	0	0	0
ENSMUSG00000024650	Slc22a6	0	0	0	0	0	0	0	0
ENSMUSG00000024653	Scgb1a1	0	0.263709	0.639339	0	0	0	0	0
ENSMUSG00000024654	Asrgl1	9.25658	11.170629	7.572379	11.117169	7.996207	8.100356	7.83267	6.96119
ENSMUSG00000024659	Anxa1	632.34243	637.003207	659.709093	761.455204	732.006247	782.183506	676.03889	669.006371
ENSMUSG00000024660	Incenp	167.100584	167.168448	152.541891	194.531835	194.568183	204.833378	187.488236	198.884424
ENSMUSG00000024661	Fth1	10267.105338	10633.498143	11648.075219	13581.291865	17355.225604	16144.343358	17562.595088	17617.331634
ENSMUSG00000024663	Rab3il1	11.255928	13.253192	6.800992	24.057331	69.650138	85.656415	99.657221	83.980181
ENSMUSG00000024664	Fads3	2.67834	4.806698	1.745795	5.704937	6.569667	6.096617	4.707897	4.318747
ENSMUSG00000024665	Fads2	23.542992	20.626668	43.595313	18.761206	14.997183	20.483449	18.471639	15.708598
ENSMUSG00000024666	Tmem138	8.053181	5.978439	9.276855	10.227342	8.094257	12.438176	10.96358	9.420945
ENSMUSG00000024667	Tmem216	5.890278	6.033037	4.07888	6.50597	6.331903	6.520745	9.3614	5.422565
ENSMUSG00000024668	Sdhaf2	37.191555	41.977964	43.505173	41.92779	36.27331	37.983396	37.258847	41.935585
ENSMUSG00000024669	Cd5	0.102978	0.168883	0.204872	0.514934	0.754465	0.8105	0.459322	0.095749
ENSMUSG00000024670	Cd6	0	0	0.119948	0	0	0.042642	0	0
ENSMUSG00000024672	Ms4a7	12.257109	8.775384	10.31225	15.458863	59.137549	94.956558	128.171297	115.644003
ENSMUSG00000024673	Ms4a1	0.034313	0	0	0	0	0.071159	0.040322	0
ENSMUSG00000024675	Ms4a4c	40.55942	73.823657	84.470062	21.304208	10.836325	11.402187	5.168841	7.103541
ENSMUSG00000024677	Ms4a6b	48.319789	44.242901	68.766042	31.629926	20.187892	39.226062	36.99411	44.272203
ENSMUSG00000024678	Ms4a4d	0	0	0	0	0	0	0	0
ENSMUSG00000024679	Ms4a6d	175.301269	159.403118	246.273871	126.741376	111.06522	131.508252	149.643909	147.69158
ENSMUSG00000024680	Ms4a2	0	0.036051	0	0	0.0339	0	0	0
ENSMUSG00000024681	Ms4a3	0.913483	0.680603	0.489479	0.574187	0.57036	0.171649	0.853875	0
ENSMUSG00000024682	Cblif	0	0	0	0	0	0	0	0
ENSMUSG00000024683	Mrpl16	43.392428	40.70735	34.935927	40.466097	34.113131	37.744243	39.246006	37.722414
ENSMUSG00000024687	Osbp	44.177524	42.818755	43.630087	43.198519	41.704593	41.803606	42.482836	42.645867
ENSMUSG00000024691	Fam111a	171.244023	170.381951	156.225364	159.759301	175.232081	170.896697	171.108404	166.521182
ENSMUSG00000024694	Keg1	0	0	0	0	0	0	0	0
ENSMUSG00000024695	Zfp91	67.915211	65.266766	74.647164	74.042245	77.899762	79.417825	76.46422	76.902772
ENSMUSG00000024696	Lpxn	109.556107	118.716481	113.320643	122.726434	164.273437	158.652265	154.577199	156.140018
ENSMUSG00000024697	Gna14	0	0	0	0.027189	0	0	0	0
ENSMUSG00000024712	Rfk	58.687408	51.677857	46.253613	56.149437	53.10471	51.597139	53.26036	54.07004
ENSMUSG00000024713	Pcsk5	0	0	0	0	0	0	0	0
ENSMUSG00000024725	Ostf1	373.689164	383.35209	372.755418	344.255233	408.335917	356.515081	387.408886	413.992907
ENSMUSG00000024726	Carnmt1	22.228962	19.497156	20.125023	24.817107	27.349327	27.300524	28.877165	23.705795
ENSMUSG00000024727	Trpm6	0	0	0	0	0	0	0	0
ENSMUSG00000024728	1700025F22Rik	0	0	0	0	0	0	0	0
ENSMUSG00000024729	1700017D01Rik	0	0	0	0	0	0	0	0
ENSMUSG00000024730	Ms4a8a	5.226316	3.500588	1.557006	0.935415	0.082979	0.187827	0	0
ENSMUSG00000024731	Ms4a10	0	0	0	0	0	0	0	0
ENSMUSG00000024732	Ccdc86	20.302321	22.360148	22.550532	19.27268	24.300268	25.082281	24.864854	24.849188
ENSMUSG00000024734	Zp1	0	0	0	0	0	0	0	0
ENSMUSG00000024735	Prpf19	140.994355	133.396873	127.335582	119.648453	120.833339	129.971884	138.618374	133.193998
ENSMUSG00000024736	Tmem132a	4.431727	3.680953	4.042076	5.279797	4.056684	3.96536	4.131064	3.763674
ENSMUSG00000024737	Slc15a3	68.550185	83.016418	52.035332	75.434777	129.936959	121.750251	178.109818	137.187661
ENSMUSG00000024738	Pga5	0	0	0	0	0	0	0	0
ENSMUSG00000024740	Ddb1	191.769256	191.973675	178.152957	187.919124	221.75474	222.904632	210.502123	216.849013
ENSMUSG00000024742	Fen1	99.675489	97.384736	89.115637	101.875816	114.135426	115.846721	108.36461	113.687805
ENSMUSG00000024743	Syt7	0.015105	0.068304	0	0.039394	0.064292	0.134891	0.014978	0
ENSMUSG00000024747	Aldh1a7	0	0	0	0	0	0	0	0
ENSMUSG00000024749	Tmc1	0	0	0	0	0	0	0	0
ENSMUSG00000024750	Zfand5	46.945592	46.66899	51.813346	51.278774	59.850529	56.403759	53.21514	60.899706
ENSMUSG00000024754	Cemip2	12.508995	11.789165	10.988383	11.913607	14.025899	12.874515	13.219714	13.563118
ENSMUSG00000024757	Slc22a19	0	0	0	0	0	0	0	0
ENSMUSG00000024758	Rtn3	169.184264	159.874716	177.244432	169.193977	161.869162	172.844722	163.248517	161.071581
ENSMUSG00000024759	Atl3	59.15722	55.541297	60.618545	64.083527	51.723204	58.658211	44.173552	50.434123
ENSMUSG00000024764	Naa40	42.583029	42.637086	42.402078	46.349904	41.081411	42.949124	44.154626	44.411572
ENSMUSG00000024766	Lipo3	16.298485	14.56941	14.037063	15.77944	17.139241	18.275834	13.467084	14.453945
ENSMUSG00000024767	Otub1	82.795845	85.600009	90.384463	76.006294	87.492437	81.058713	90.911441	89.335634
ENSMUSG00000024768	Lipf	0	0	0	0	0	0	0	0
ENSMUSG00000024769	Cdc42bpg	8.904226	9.799754	10.631315	9.181442	8.013021	9.390199	8.730007	9.631588
ENSMUSG00000024770	Lipn	7.703042	5.730248	6.130979	5.291317	13.73174	9.721757	6.952009	14.375113
ENSMUSG00000024771	Lipk	0	0	0	0	0	0	0	0
ENSMUSG00000024772	Ehd1	240.837925	267.442505	197.02704	189.270661	182.64988	168.236087	172.515529	198.357868
ENSMUSG00000024773	Atg2a	15.137082	17.174069	18.394719	15.521367	11.734244	14.802016	11.51593	12.760547
ENSMUSG00000024774	Ankrd22	0.109413	0.096507	0.117054	0	0	0	0.11668	0
ENSMUSG00000024776	Stambpl1	31.471913	25.527961	26.169193	28.647707	22.322598	26.132538	23.745914	22.220362
ENSMUSG00000024777	Ppp2r5b	17.054794	17.18168	20.221236	18.33619	23.517927	25.293081	22.157711	22.166221
ENSMUSG00000024778	Fas	14.10415	15.217339	12.824588	12.296399	9.280605	7.31325	8.22801	9.008313
ENSMUSG00000024780	Cdc37l1	17.605872	17.059308	20.102831	18.859481	14.868773	17.616095	15.954484	16.020886
ENSMUSG00000024781	Lipa	813.89648	750.499334	1102.368773	711.745948	875.913901	801.749312	771.476013	853.194847
ENSMUSG00000024782	Ak3	36.005794	33.579644	27.59861	30.77328	42.059799	44.243456	31.574181	34.113138
ENSMUSG00000024784	Gpha2	0	0	0	0	0	0	0	0
ENSMUSG00000024785	Rcl1	17.961675	18.652061	15.295528	14.287394	17.760586	18.050334	19.264601	19.589489
ENSMUSG00000024786	Majin	0	0.057579	0	0	0	0.159993	0	0.170305
ENSMUSG00000024787	Snx15	30.439588	32.134131	40.40625	23.756338	27.371246	23.73376	29.629177	25.285888
ENSMUSG00000024789	Jak2	22.594061	22.236808	25.3036	21.056174	17.105102	17.406126	14.839022	15.245772
ENSMUSG00000024790	Sac3d1	23.990062	20.357557	21.865472	18.590451	22.658159	24.461303	28.038435	23.452795
ENSMUSG00000024791	Cdca5	32.590572	32.305363	27.461796	41.486375	36.95874	34.002396	32.691007	32.381329
ENSMUSG00000024792	Zfpl1	28.197943	31.717181	33.87923	33.716813	27.393643	24.519158	26.403619	30.149431
ENSMUSG00000024793	Tnfrsf25	0	0	0	0	0	0	0	0
ENSMUSG00000024795	Kif20b	30.469641	32.623662	29.662738	41.77584	37.136228	40.498634	37.830154	40.492118
ENSMUSG00000024797	Vps51	60.116264	66.232272	80.052142	72.235826	60.626226	64.647471	65.341841	61.956477
ENSMUSG00000024798	Htr7	0	0	0.1354	0	0	0	0	0
ENSMUSG00000024799	Tm7sf2	10.751391	11.63363	11.232996	12.413133	7.105485	7.536218	6.979442	9.091456
ENSMUSG00000024800	Rpp30	24.706784	23.055439	24.153144	21.231679	28.661911	28.793645	30.519183	31.10169
ENSMUSG00000024803	Ankrd1	0	0	0	0	0	0	0	0
ENSMUSG00000024805	Pcgf5	25.947197	27.680052	26.8434	26.245123	23.728885	25.4782	18.359435	19.572688
ENSMUSG00000024806	Mlana	0	0	0	0	0	0	0	0
ENSMUSG00000024807	Syvn1	41.543013	40.670099	47.321312	33.165486	40.536824	44.695524	41.943828	45.452238
ENSMUSG00000024810	Il33	0	0	0	0	0	0	0	0
ENSMUSG00000024811	Tnks2	49.750625	54.708335	48.388728	50.140455	62.917588	57.915269	48.421308	54.636704
ENSMUSG00000024812	Tjp2	17.812829	19.421035	19.916428	17.956403	19.645052	17.00056	19.559624	19.410371
ENSMUSG00000024815	Trpd52l3	0	0	0	0	0	0	0	0
ENSMUSG00000024816	Frmd8	40.75365	37.375858	34.324037	40.261782	42.230972	44.877235	36.861833	43.625425
ENSMUSG00000024817	Uhrf2	45.841122	45.517903	53.443155	55.466577	59.993433	63.845388	50.493465	53.866852
ENSMUSG00000024818	Slc25a45	33.090681	31.283754	35.008455	31.73657	26.740145	29.428095	29.73461	29.275277
ENSMUSG00000024824	Rad9a	30.301282	30.809335	34.934781	29.069224	35.576686	31.181553	33.905128	33.690741
ENSMUSG00000024826	Dpf2	64.061629	62.244041	60.406094	52.605225	49.949055	55.438174	53.357964	54.200531
ENSMUSG00000024827	Gldc	0	0.022246	0	0.023578	0.062729	0.02373	0.053777	0
ENSMUSG00000024829	Mrpl21	61.341254	53.404842	53.423633	60.368328	63.214194	62.677831	63.670661	58.386803
ENSMUSG00000024830	Rps6kb2	21.288796	20.499541	16.5208	37.115764	22.961626	27.346832	20.217498	29.033345
ENSMUSG00000024831	Ighmbp2	4.843633	5.197824	5.611346	6.317681	4.974822	4.412291	4.882346	4.544277
ENSMUSG00000024833	Pola2	50.838613	57.001787	53.795084	60.226247	57.754278	59.482841	60.27888	51.275507
ENSMUSG00000024835	Coro1b	231.876622	248.817485	222.350666	295.695817	189.020728	217.32873	160.182349	172.038257
ENSMUSG00000024837	Dmrt1	0	0	0	0	0	0	0	0
ENSMUSG00000024841	Eif1ad	40.824748	41.905968	36.765999	39.965387	42.622124	38.755295	46.635486	44.898925
ENSMUSG00000024842	Cabp4	0	0	0	0	0	0	0	0
ENSMUSG00000024843	Chka	17.808789	20.179304	19.308521	17.085904	19.611	20.177927	17.240713	18.326131
ENSMUSG00000024844	Banf1	186.688192	194.660747	163.544903	216.153865	211.854108	219.109998	221.644755	211.654654
ENSMUSG00000024846	Cst6	0.475298	1.002767	0.025674	0.044858	0.291739	0	0	0.758396
ENSMUSG00000024847	Aip	119.931741	116.45064	118.905641	116.034745	110.003822	103.444364	107.357643	103.397614
ENSMUSG00000024851	Pitpnm1	75.169606	81.451732	99.928741	53.500076	38.377342	41.84392	36.758993	41.742403
ENSMUSG00000024853	Sf3b2	182.055385	184.646803	194.851084	187.772347	179.974008	187.815637	172.727769	184.099751
ENSMUSG00000024854	Pold4	71.743926	67.483706	62.575013	74.35526	50.559266	46.55218	46.326402	50.024767
ENSMUSG00000024855	Pacs1	32.773594	35.693005	31.973545	29.521491	21.289897	22.760633	20.638141	23.581491
ENSMUSG00000024856	Cdk2ap2	99.000818	96.165531	83.04922	70.874455	57.372494	58.754173	48.001241	49.331138
ENSMUSG00000024857	Cabp2	0	0	0	0	0	0	0	0
ENSMUSG00000024858	Grk2	280.030382	268.333264	255.068339	240.262491	219.738133	217.305458	230.065667	234.592547
ENSMUSG00000024862	Klc2	8.790272	8.723955	11.723557	11.973117	10.496821	10.308785	10.203303	11.154063
ENSMUSG00000024863	Mbl2	0	0	0	0	0	0	0	0
ENSMUSG00000024866	Acy3	0.30225	0.431973	0.400535	0.262907	1.010597	0.586408	0.957403	0.093699
ENSMUSG00000024867	Pip5k1b	0.446858	0.199899	0.080835	0.247252	0.939773	0.781773	0.805426	0.566551
ENSMUSG00000024868	Dkk1	0	0	0	0	0	0	0	0
ENSMUSG00000024869	Gm49405	0.297282	0.32598	0.742738	0.43332	0.198712	0.234788	0.132259	0.349318
ENSMUSG00000024870	Rab1b	314.994059	300.028814	318.931487	269.910063	258.744625	264.594548	271.78786	268.765522
ENSMUSG00000024871	Doc2g	2.055008	0.918633	1.040138	0.380384	0.325913	0.893004	0.27614	0.478503
ENSMUSG00000024873	Cnih2	0	0	0	0.106481	0	0.213712	0.363651	0.077566
ENSMUSG00000024875	Yif1a	47.101075	46.162293	37.406729	43.718049	54.769757	49.1297	52.30502	53.358257
ENSMUSG00000024878	Cbwd1	4.599599	6.122505	4.209744	4.798491	13.175954	10.741344	11.490866	10.353257
ENSMUSG00000024883	Rin1	6.009349	4.873389	8.040526	4.370459	2.007067	2.12126	2.902203	3.02496
ENSMUSG00000024885	Aldh3b1	125.388306	130.022854	116.988683	125.372669	105.020502	93.123353	92.845833	98.505201
ENSMUSG00000024887	Asah2	4.777349	6.448289	3.593634	8.690278	7.014459	6.049477	7.652169	7.021354
ENSMUSG00000024889	Rce1	32.651887	32.371407	35.893956	34.383914	39.101765	35.365497	44.682181	48.507817
ENSMUSG00000024891	Slc29a2	2.724622	2.942084	3.871987	2.253544	4.9133	2.440685	4.792897	5.164479
ENSMUSG00000024892	Pcx	2.90783	3.983678	2.968706	4.667826	6.51325	7.085303	4.674272	5.633695
ENSMUSG00000024896	Minpp1	36.600499	40.340148	34.467265	37.799282	40.609637	41.520021	37.075755	37.707444
ENSMUSG00000024897	Apba1	4.745839	5.208146	4.979619	5.899593	3.262529	3.016251	3.144559	2.725866
ENSMUSG00000024899	Papss2	21.527647	19.505436	15.225681	13.348975	12.672259	10.523545	16.495792	14.558073
ENSMUSG00000024900	Cpt1a	120.731278	111.317418	134.030805	95.587677	63.896373	61.659069	72.108406	72.665498
