gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000015443	Gzmn	0	0	0	0	0	0	0	0
ENSMUSG00000015452	Ager	8	7	5	13	2	6	10	3
ENSMUSG00000015461	Atf6b	1642.001	1873	1796	1889	1914	1774	1505	1566.001
ENSMUSG00000015467	Egfl8	22	18	12	20	10	7	11	9
ENSMUSG00000015468	Notch4	993	645	2057.999	682	496	639	645	764
ENSMUSG00000015474	Ppt2	1449	1804	1746	1623	1728	1578	1482.999	1636
ENSMUSG00000015476	Prrt1	26	51	33	50	33	29	23	38
ENSMUSG00000015478	Rnf5	931	1037.999	1119.999	1080.001	1124	1062	823	861
ENSMUSG00000015484	Fam163a	0	0	0	0	0	0	0	0
ENSMUSG00000015488	Cacfd1	359.001	386.002	318.999	450	485	424.999	319	379
ENSMUSG00000015501	Hivep2	482	665	407	539	402.999	330.001	297	326
ENSMUSG00000015519	2310057J18Rik	0	0	0	0	0	0	0	0
ENSMUSG00000015522	Arnt	1325	1523.999	1388.001	1479.999	1439	1340	1030	1162.999
ENSMUSG00000015533	Itga2	0	0	1	0	2	0	0	0
ENSMUSG00000015536	Mocs2	371	456.999	399	428.001	568.001	419.999	431.001	440
ENSMUSG00000015542	Nat9	93.001	108	105	138.999	130.001	121.002	86	142.999
ENSMUSG00000015568	Lpl	26685.999	42425.001	20844.999	25723	46364	26030	19136.001	25799
ENSMUSG00000015575	Atp6v0e	2081	2384	2214	2329.001	2950	2536	2358	2469
ENSMUSG00000015579	Nkx2-5	0	0	0	0	0	0	0	0
ENSMUSG00000015597	Zfp318	1037.999	1389.999	953.001	1204	1157	945.999	766.999	889
ENSMUSG00000015599	Ttbk1	5	4	0	1	5	2	0	1
ENSMUSG00000015605	Srf	916	1205	861.001	1179	1359.001	1091.001	1095	1070
ENSMUSG00000015619	Gata3	0	2	0	0	0	0	0	0
ENSMUSG00000015627	Gata5	0	0	0	0	0	0	0	0
ENSMUSG00000015647	Lama5	0	0	0	0	0	0	0	1
ENSMUSG00000015652	Steap1	0	0	0	0	0	0	0	0
ENSMUSG00000015653	Steap2	0	0	0	0	0	0	0	0
ENSMUSG00000015656	Hspa8	40755.001	49501.999	36206.999	61314.001	64915	59583.001	46468	50597.998
ENSMUSG00000015659	Serac1	141	177	173	187	225	177	143	189
ENSMUSG00000015665	Awat1	0	0	0	0	0	0	0	0
ENSMUSG00000015668	Pdzd11	405.001	542	437.001	422	610.999	473	481	531
ENSMUSG00000015671	Psma2	1937	2189	1811	2071	2404	2069	1930	2155
ENSMUSG00000015672	Mrpl32	328	367	293	395.999	423.999	382	392	349
ENSMUSG00000015697	Setdb1	1216	1518	1389.999	1527	1817.001	1669	1384	1487
ENSMUSG00000015702	Anxa9	9	53	54	70	21	78	51	77
ENSMUSG00000015709	Arnt2	0	0	0	0	1	0	0	0
ENSMUSG00000015711	Prune1	329	401	407	471	378	357	289	356
ENSMUSG00000015714	Cers2	3871	5257.001	5291	4576.001	5162	5510	4772	5309
ENSMUSG00000015721	Nlrp5	0	0	0	0	0	0	0	0
ENSMUSG00000015733	Capza2	6984	8461	6741.999	6655.999	8010.999	7066.001	5780	6447
ENSMUSG00000015745	Plekho1	3254.999	4093.999	3197.999	3686.999	6028	4950	4322.999	4338
ENSMUSG00000015747	Vps45	371	453	386	418	535	502	414	443
ENSMUSG00000015748	Prpf3	632.001	915.999	644.999	747	902	805.001	791	796
ENSMUSG00000015749	Anp32e	4289	4889.001	3776.001	4944	5523	4833.001	4136	4431.001
ENSMUSG00000015750	Aph1a	2705	3370.999	2933	3046	3471.999	3091	2570.999	2825.999
ENSMUSG00000015755	Tab2	2978	3733	3363	3660	4067	3871	3330.999	3521.001
ENSMUSG00000015757	Ppil4	791.001	1003.999	809	915	959	829	789	781.001
ENSMUSG00000015759	Cnih1	1527	1711	1463	1710	2151	1718	1624	1800
ENSMUSG00000015766	Eps8	1179	1648	732.001	1176.001	528	344	244	276
ENSMUSG00000015776	Med22	1459	1880.001	2312	1351	1352	1196.999	1077	1146
ENSMUSG00000015787	Abo	0	0	0	0	0	0	0	0
ENSMUSG00000015790	Surf1	290.999	324.999	271.999	357	400	305.001	258	292
ENSMUSG00000015804	Med28	828	894.001	771	844	1058	958.001	922	859
ENSMUSG00000015806	Qdpr	1093	1299	946	1239	1611	1384.999	1159	1226
ENSMUSG00000015812	Gnrh1	8	7	9	4	2	6	0	8
ENSMUSG00000015829	Tnr	0	1	3	0	0	1	0	0
ENSMUSG00000015837	Sqstm1	4239.999	5283	4866	5272.001	8400	7081.999	7461.001	7907
ENSMUSG00000015839	Nfe2l2	3212	4447	3356	4201	4560	4137	3235	3683
ENSMUSG00000015843	Rxrg	0	0	0	0	0	0	0	0
ENSMUSG00000015846	Rxra	1880	2280	2051	2155	1823	1751	1637	1727
ENSMUSG00000015850	Adamtsl4	34	37	21	26	12	8	11	15
ENSMUSG00000015852	Fcrls	215	251	174	555	390	1010	642	598
ENSMUSG00000015854	Cd5l	3	9	3	8	87	32	14	31
ENSMUSG00000015869	Prpsap1	770.999	901	842	810.001	920.002	735	759.999	847
ENSMUSG00000015879	Fam184b	0	0	0	0	0	0	0	0
ENSMUSG00000015880	Ncapg	1460	1708	1402	1920	2199	1889	1630.999	1615.001
ENSMUSG00000015882	Lcorl	470	531.999	500.999	699	771.001	697	490.001	514.999
ENSMUSG00000015889	Lta4h	1558.998	1910	1463	1782.999	1841	1553.001	1226	1407
ENSMUSG00000015890	Amdhd1	1	1	0	0	2	0	0	0
ENSMUSG00000015932	Dstn	2028	2293	2027	2390	2681	2355	2195	2192
ENSMUSG00000015937	H2afy	4423	5376	4113.999	5091	3600	3279	2890.999	2964
ENSMUSG00000015942	Gtf2ird2	134	133	129	138	150	150	115	119.999
ENSMUSG00000015943	Bola1	107	124	138	136	187	166	116	134
ENSMUSG00000015944	Castor2	587	677	689	751	1197	974	905	1091
ENSMUSG00000015947	Fcgr1	1308	1647	1586	880	1828	1792	1268	1549
ENSMUSG00000015950	Ncf1	10433.999	12051.999	11942.001	10027.001	9096.999	8487	7640.999	7771
ENSMUSG00000015957	Wnt11	0	0	0	0	0	0	0	0
ENSMUSG00000015961	Adss	2624	3295	3048.999	3103	3175	2735	2252	2613
ENSMUSG00000015962	1700016C15Rik	0	1	0	0	0	0	0	2
ENSMUSG00000015966	Il17rb	0	0	0	0	0	0	0	0
ENSMUSG00000015968	Cacna1d	611.001	766	584.002	628.999	534	544.999	421.001	514.001
ENSMUSG00000015970	Chdh	3	4	2	1	4	4	0	1
ENSMUSG00000015971	Actr8	558.001	698	599.999	708.001	708.001	693	562	574
ENSMUSG00000015980	Lrrc27	313	312	304.998	353	674	657	511	536
ENSMUSG00000015981	Stk32c	46	73	52	46	31	30	31	14
ENSMUSG00000015994	Fnta	942	1106	884.001	1071.001	1106.999	961.001	861.001	936
ENSMUSG00000016018	Mtrex	1544	1768.001	1456	1664.999	1987	1761	1547	1723
ENSMUSG00000016024	Lbp	2	7	2	4	2	2	1	1
ENSMUSG00000016028	Celsr1	15	4	0	3	2	3	1	2
ENSMUSG00000016087	Fli1	1680	2017	1776	1761	1784	1615	1425	1569
ENSMUSG00000016128	Stard13	3	2	2	0	3	87	86	59
ENSMUSG00000016150	Tenm1	0	0	0	0	0	0	0	0
ENSMUSG00000016179	Camk1g	0	0	0	0	0	0	0	0
ENSMUSG00000016181	Diexf	418.999	521	412	420	540	504	458	568
ENSMUSG00000016194	Hsd11b1	33	43	18	13	1	8	2	3
ENSMUSG00000016200	Syt14	0	2	0	0	5	2	4	2
ENSMUSG00000016206	H2-M3	303	362	255	272	308	317	229	183
ENSMUSG00000016239	Lonrf3	1422	1647	1442.999	1598	2435	2098	1691.001	1763
ENSMUSG00000016252	Atp5e	1219	1544	1244	1494	1618	1372	1256	1230
ENSMUSG00000016253	Nelfcd	872	1122	948	975	965	815	774.001	778
ENSMUSG00000016255	Tubb1	1	0	1	0	2	0	0	0
ENSMUSG00000016256	Ctsz	9526	12666	9388	10918	13879	11995	11005	12451
ENSMUSG00000016257	Prelid3b	1085	1396	1092	1341.001	1730	1546	1554	1484.999
ENSMUSG00000016262	Sertad4	0	0	0	0	0	0	0	0
ENSMUSG00000016283	H2-M2	1	6	0	1	7	5	3	2
ENSMUSG00000016308	Ube2a	936	1141	959.001	1012	1235	1064.001	903.999	1085
ENSMUSG00000016319	Slc25a5	7035	8478	6533.999	8299	9283	7858	7382	7453
ENSMUSG00000016327	Atp1b4	0	0	0	0	0	0	0	0
ENSMUSG00000016344	Ppdpf	296	422	362	377	402	371.001	354	405.001
ENSMUSG00000016346	Kcnq2	0	0	0	0	0	0	0	0
ENSMUSG00000016349	Eef1a2	2	2	1	1	36	5	2	18
ENSMUSG00000016356	Col20a1	40	45	44	41	15	14	14	10
ENSMUSG00000016382	Pls3	962.001	976	1789	1145	2187	1977	1665.999	1723
ENSMUSG00000016386	Mpped2	0	0	0	0	0	0	0	0
ENSMUSG00000016409	Nkap	563	672	505	661	688	701	620	641
ENSMUSG00000016427	Ndufa1	429	509	414	459	392	393	323	396
ENSMUSG00000016458	Wt1	0	0	0	0	0	0	0	0
ENSMUSG00000016477	E2f3	616	703	570	625	882	732	652	751
ENSMUSG00000016481	Cr1l	1507.999	1793	1451.999	1687	1554	1386.999	1306	1394.999
ENSMUSG00000016487	Ppfibp1	1602.001	1765	2006.001	1900	3912.999	3351	3161.001	3559
ENSMUSG00000016493	Cd46	12	20	16	15	7	15	12	9
ENSMUSG00000016494	Cd34	4923.999	5056	2490	3108	1369.001	1595.001	1324	577
ENSMUSG00000016495	Plgrkt	359	415.999	297.001	456	588	516	404	477.999
ENSMUSG00000016496	Cd274	57	126	47	115	177	160	141	151
ENSMUSG00000016498	Pdcd1lg2	0	0	0	0	1	2	1	0
ENSMUSG00000016503	Gtf3a	785	982.001	692	958.999	1142.999	983	840	936
ENSMUSG00000016510	Mtif3	184.999	221	196	226	272.999	243.001	178	198
ENSMUSG00000016520	Lnx2	351	436	396	362	418	378	354	414
ENSMUSG00000016524	Il19	0	0	0	0	1	0	0	0
ENSMUSG00000016526	Dyrk3	136	192	130	176	151	166	133	154
ENSMUSG00000016528	Mapkapk2	5474	7749	5791	6755	6812	6130	5171	5705
ENSMUSG00000016529	Il10	1	3	0	1	21	15	3	8
ENSMUSG00000016534	Lamp2	7959.001	9774.999	8284	9521	11410.999	10524.001	8668	9102
ENSMUSG00000016541	Atxn10	1248	1509	1168	1603	1864	1753	1398	1584
ENSMUSG00000016552	Foxred2	963	1100.999	706	888	449.999	416	297.001	382
ENSMUSG00000016554	Eif3d	2376.999	2906	2246.001	2697.002	3091.999	2656.999	2526	2667.001
ENSMUSG00000016559	H3f3b	7846	9594	8671	8875	10371	9427	8701.999	8800.999
ENSMUSG00000016619	Nup50	1528	1849	1529	1488	1987	1793	1534	1618
ENSMUSG00000016624	Phf21b	13	14	23	13	4	11	15	11
ENSMUSG00000016626	Nlrp14	0	0	0	0	0	0	0	0
ENSMUSG00000016637	Ift27	238	280	226	310	394	359	292	277
ENSMUSG00000016664	Pacsin2	3323	3768	3791.001	3295.001	3807	3505	3294	3577.001
ENSMUSG00000016756	Cmah	19	22	8	45	30	43.999	21	14
ENSMUSG00000016757	Ttll12	901	1065	889	1125	1449	1196	1103	1264
ENSMUSG00000016758	Bik	5	12	22	32	67	44	51	48
ENSMUSG00000016763	Scube1	0	1	0	0	0	0	0	0
ENSMUSG00000016831	Tox4	1428	1759	1511	1693	1835	1697	1474.999	1602
ENSMUSG00000016833	Mrps18c	421	527	412	421	577	440.001	447.001	394
ENSMUSG00000016918	Sulf1	0	0	0	0	0	0	0	0
ENSMUSG00000016921	Srsf6	3514	4372	3983	3857.999	4109	3731	3607	3710.001
ENSMUSG00000016933	Plcg1	276	385	315.999	384	491.999	472	334.999	398.001
ENSMUSG00000016940	Kctd2	594	669	628.001	535	374.001	382	285	333
ENSMUSG00000016942	Tmprss6	0	0	0	0	0	0	0	0
ENSMUSG00000016946	Kctd5	646	787	556	697	829	664	588	640
ENSMUSG00000016982	Pom121l2	0	0	0	0	1	0	0	0
ENSMUSG00000016984	Etaa1	435	471	423	493	582	535	446	431
ENSMUSG00000016995	Matn4	0	0	0	0	0	0	0	0
ENSMUSG00000016998	Svs4	0	0	0	0	0	0	0	0
ENSMUSG00000017000	Svs6	0	0	0	0	0	0	0	0
ENSMUSG00000017002	Slpi	499	751	439	437	242	140	141	179
ENSMUSG00000017003	Svs3a	0	0	0	0	0	0	0	0
ENSMUSG00000017004	Svs5	0	0	0	0	0	0	0	0
ENSMUSG00000017007	Rbpjl	0	0	0	0	0	0	0	0
ENSMUSG00000017009	Sdc4	410	732	355	639	1739	1501	1328	1655
ENSMUSG00000017049	Ccdc70	0	0	0	0	0	0	0	0
ENSMUSG00000017057	Il13ra1	766	889	696	701	427	368	384	470
ENSMUSG00000017064	Prl5a1	0	0	0	0	0	0	0	0
ENSMUSG00000017119	Nbr1	1405.001	1681	1412.001	1464.002	1864	1613.001	1351.999	1579
ENSMUSG00000017132	Cyth1	1391	1543	1291.999	1398.999	1278	1256	1233	1266.999
ENSMUSG00000017144	Rnd3	3018.001	4022.999	2454	1925	843.001	671	313	378
ENSMUSG00000017146	Brca1	1296	1499	1251.999	1870	1955	1770.999	1333	1441
ENSMUSG00000017165	Gast	0	0	0	0	0	0	0	0
ENSMUSG00000017167	Cntnap1	66	45	32	63	43	36	32	53
ENSMUSG00000017176	Nt5c3b	267	296.001	266.999	304	455.999	349.999	352	376
ENSMUSG00000017188	Coa3	526	589	468	604	743	629	624	606
ENSMUSG00000017195	Zpbp2	0	0	2	0	0	0	0	0
ENSMUSG00000017204	Gsdma	0	0	1	0	0	0	0	0
ENSMUSG00000017210	Med24	1158.999	1410.001	1321.999	1186.001	1363	1163.001	967.999	1004
ENSMUSG00000017211	Gsdma2	0	0	0	0	0	0	0	0
ENSMUSG00000017221	Psmd3	2334.999	2834.999	2194.999	2338.999	3163.001	2809.999	2704	2776
ENSMUSG00000017264	Exosc10	1563.001	1893.999	1468.001	1783.001	2043	1835.001	1712.999	1659.999
ENSMUSG00000017286	Glod4	563.999	666.817	690.605	674	862.004	651	638.281	533
ENSMUSG00000017288	Vps53	1010.999	1324.999	1139.999	1010.999	1200.001	1043	940.999	1034
ENSMUSG00000017291	Taok1	2857	3395	2890	3295	3443	3100	2445	2870
ENSMUSG00000017299	Dnttip1	338	436	332.001	420	518.999	438	390	418
ENSMUSG00000017300	Tnnc2	0	0	1	0	0	0	0	0
ENSMUSG00000017307	Acot8	263	310	226	254.001	212	197	167	184
ENSMUSG00000017309	Cd300lg	804	980	737	620	173	150	88	81
ENSMUSG00000017310	Spint4	0	0	0	0	0	0	0	0
ENSMUSG00000017311	Pyy	0	0	0	0	0	0	0	0
ENSMUSG00000017314	Mpp2	1	3	4	5	2	2	1	8
ENSMUSG00000017316	Ppy	0	0	0	0	0	0	0	0
ENSMUSG00000017344	Vtn	0	0	0	0	0	0	0	0
ENSMUSG00000017376	Nlk	520	639	497	576	706	639	491	577.001
ENSMUSG00000017386	Traf4	40	30	30	28	36	35	22	29
ENSMUSG00000017390	Aldoc	1266.999	1484	1672	1193.999	889	878	747	877.001
ENSMUSG00000017400	Stac2	52	59	34	91	53	40	25	44
ENSMUSG00000017404	Rpl19	10528.999	13414.999	9085	12437	12967	11654	10439	10689
ENSMUSG00000017405	Nek8	95	110	97.001	107	73.001	92.999	66	85.001
ENSMUSG00000017412	Cacnb4	0	2	1	0	2	2	1	0
ENSMUSG00000017417	Plxdc1	92	74	99	105	491	417	440	519
ENSMUSG00000017418	Arl5b	365.001	450	354	408.001	454	463	379	416
ENSMUSG00000017421	Zfp207	3554	4374.001	3584	3821.999	4902	4394	3770	4053.001
ENSMUSG00000017428	Psmd11	1620	2011	1658.001	1796.999	2386	2023	1941	2026
ENSMUSG00000017446	C1qtnf1	0	0	0	0	0	1	0	1
ENSMUSG00000017453	Pipox	0	0	0	0	0	0	0	0
ENSMUSG00000017466	Timp2	185	260	145	532	935	819	754	790
ENSMUSG00000017478	Zc3h18	1954	2547.001	2081	2152	2626	2375.999	2109	2238.999
ENSMUSG00000017485	Top2b	2775.001	3566	2611	3313	2801.001	2452	2199.001	2219.999
ENSMUSG00000017491	Rarb	0	0	0	1	1	0	1	0
ENSMUSG00000017493	Igfbp4	702.001	1001	669	1284	3651.999	3613	3780.001	4151
ENSMUSG00000017499	Cdc6	735	933	655	786	1069.001	911	740.999	782.001
ENSMUSG00000017548	Suz12	2293.001	2833	2394	3031	3324	3120	2383.999	2462
ENSMUSG00000017550	Atad5	1054	1250	927	1231	1297	1245.999	853	1049
ENSMUSG00000017561	Crlf3	1242	1564.001	1227.999	1397	1572.999	1380.999	1318	1302.001
ENSMUSG00000017588	Krt27	0	0	0	0	0	0	0	0
ENSMUSG00000017607	Tns4	259	336	186	258	148	119	139	109
ENSMUSG00000017615	Tnfaip1	1227	1513	1274	1444	2077	1899	1691	2017
ENSMUSG00000017631	Abr	8284.999	9735	9691	8628	9517	8746.001	7123.001	8339.999
ENSMUSG00000017639	Rab11fip4	109	104	65	67	33	49	30	38
ENSMUSG00000017652	Cd40	77.999	143.999	40.999	46.999	105.001	70	63	53
ENSMUSG00000017664	Slc35c2	1452	1725	1547.999	1490	1345	1146	1126.999	1117
ENSMUSG00000017667	Zfp334	9	13	4	7	26	26	20	18
ENSMUSG00000017670	Elmo2	2586	3292	2714	2816	2470.001	2148.001	1992	2136
ENSMUSG00000017677	Wsb1	2254	2829	2634	2638	2832	2489	2211.001	2375.999
ENSMUSG00000017679	Ttpal	467.001	649.001	501	463	607	464.999	427.001	565.001
ENSMUSG00000017686	Rhot1	966.001	1143.999	942	1187.999	1449.001	1161.002	1037.999	1101.001
ENSMUSG00000017688	Hnf4g	0	0	0	0	0	0	0	0
ENSMUSG00000017692	Rhbdl3	2	1	1	1	2	1	0	3
ENSMUSG00000017697	Ada	79	100	50	87	185	171	152	118
ENSMUSG00000017707	Serinc3	4716	5595	4797	5215	4248	3943	3080	3557
ENSMUSG00000017713	Tha1	16	19	17	20	51	25	15	21
ENSMUSG00000017715	Pgs1	2248	2867.999	2781	2439.999	2906.999	2447.999	2209	2257
ENSMUSG00000017716	Birc5	1926	2264	1642	2662	2722	2397	2034	2149
ENSMUSG00000017718	Afmid	87	60.846	82.574	97	64.054	52.042	62	70.222
ENSMUSG00000017720	Trp53tg5	0	0	0	0	0	0	0	0
ENSMUSG00000017721	Pigt	2475	3012	2372	2720	2449.001	2481.001	2009	2086.999
ENSMUSG00000017723	Wfdc2	0	0	0	1	0	0	0	0
ENSMUSG00000017724	Etv4	7	2	13	4	14	19	30	24
ENSMUSG00000017733	Eppin	0	0	0	0	0	0	0	0
ENSMUSG00000017734	Dbndd2	232	181.82	203.88	195.626	238	127.649	126.429	190
ENSMUSG00000017737	Mmp9	54	127	72	24	76	53	21	106
ENSMUSG00000017740	Slc12a5	4	5	1	11	16	16	13	11
ENSMUSG00000017747	Ghdc	214	290	248	292	440	359	406	369
ENSMUSG00000017754	Pltp	1564	2477	1641	2403.001	565	407	211	355
ENSMUSG00000017756	Slc12a7	1337	1750	1562.001	1516.999	1995.001	1644	1619	1902
ENSMUSG00000017760	Ctsa	10791.999	13189.001	12225.999	12738	13848.002	12135.999	9875	11429
ENSMUSG00000017764	Zswim1	229	257	266	262	242	240	216	240
ENSMUSG00000017765	Slc12a4	1472	1996	1555	1852.999	2110.999	1844	1617.999	1712
ENSMUSG00000017767	Spata25	1	0	0	1	0	0	0	0
ENSMUSG00000017774	Myo1c	7024	8767	6356	7994	7381	6396.002	5806.999	6688.999
ENSMUSG00000017776	Crk	2439	2969	2546	2729	3184	2626	2389	2658.999
ENSMUSG00000017778	Cox7c	952	1179	1000.001	1267	1276.999	1213	1094	1002.001
ENSMUSG00000017781	Pitpna	17442.999	20446	16786	16044	13958	12117	11110	12079
ENSMUSG00000017801	Mlx	654	930.001	800	787	982.999	836.999	827	915.999
ENSMUSG00000017802	Retreg3	1376	1605	1396	1588	1419	1418	1132	1307.999
ENSMUSG00000017817	Jph2	1	0	0	0	0	0	0	0
ENSMUSG00000017830	Dhx58	538	741	927.001	458	840.999	855	397	417
ENSMUSG00000017831	Rab5a	957	1222	1129	1362	1421	1368	1124	1175
ENSMUSG00000017832	Hspb9	0	0	0	0	0	0	0	0
ENSMUSG00000017837	Nkiras2	1113	1405	1058.001	1352	1289.001	1181	1107.001	1222.001
ENSMUSG00000017843	Ppp2r5c	4530	5415.001	4633	5156.999	5290	4714.999	3885.001	4291
ENSMUSG00000017858	Ift52	764	909	747.999	887	983	858.001	711	801
ENSMUSG00000017861	Mybl2	1256.001	1466.001	1051	1518.999	1683	1412.999	1179	1348.999
ENSMUSG00000017868	Sgk2	0	0	0	0	0	0	0	0
ENSMUSG00000017897	Eya2	0	0	0	0	0	0	0	0
ENSMUSG00000017922	Prl3c1	0	0	0	0	0	0	0	0
ENSMUSG00000017929	B4galt5	3059.999	3781.999	2865.001	3832	4657	4005	3266	3588.999
ENSMUSG00000017943	Gdap1l1	4	3	1	7	13	15	7	10
ENSMUSG00000017950	Hnf4a	0	0	0	0	0	0	0	0
ENSMUSG00000017969	Ptgis	0	0	0	0	0	0	0	0
ENSMUSG00000017978	Cadps2	0	0	0	0	0	2	0	0
ENSMUSG00000017999	Ddx27	991.999	1225	961	1029	1373.999	1141.999	1126	1330.001
ENSMUSG00000018001	Cyth3	355	449	320	467	568	589	455	503
ENSMUSG00000018008	Cyth4	10810	13483.998	10926.001	11521.001	11152.001	10204.001	9029	9809.002
ENSMUSG00000018012	Rac3	51	68	24	110	105.999	101	65	84
ENSMUSG00000018040	Rrp7a	1529	1920	1471	1647	2259	1941	1949.001	1981
ENSMUSG00000018042	Cyb5r3	3397	4061.001	3938	3749.999	5431	4583.999	4315	4660.001
ENSMUSG00000018068	Ints2	728	936.998	699	742	917.001	831	735.001	873
ENSMUSG00000018076	Med13l	1848	2452	2183	2412	2402	2057	1824.998	1969
ENSMUSG00000018102	Hist1h2bc	151.077	173.097	242.901	117.553	163.326	131.497	121.552	138.136
ENSMUSG00000018126	Baiap2l2	0	2	0	1	2	0	0	2
ENSMUSG00000018143	Mafk	454	648	583	582	624	525	498	511
ENSMUSG00000018160	Med1	1835.001	2216.999	1865	2187	2450.999	2273	1933.999	2148
ENSMUSG00000018166	Erbb3	63	83	102	124	203	158	135	111
ENSMUSG00000018167	Stard3	863	1071.999	1073.001	892	1159.001	1034.001	830	868.999
ENSMUSG00000018168	Ikzf3	0	2	0	0	0	1	0	0
ENSMUSG00000018169	Mfng	306	342	335	268	136	150	146	148
ENSMUSG00000018171	Vmp1	1296	1493.001	1324	1343.001	1474.001	1274.001	1215.999	1264
ENSMUSG00000018189	Uchl5	681.999	775.999	646.999	811	1184	1049.999	980	996
ENSMUSG00000018196	Glrx2	515.001	588	501.999	480	531.999	450	488.001	507.001
ENSMUSG00000018199	Ro60	357	430	371	504	667	552	453	501
ENSMUSG00000018209	Stk4	4901	5826	5036	5218	5144	4458	3807	4147
ENSMUSG00000018211	Wfdc15b	0	0	0	0	0	0	0	0
ENSMUSG00000018217	Pmp22	1838	2368	1128	3941	7825.001	6123.001	4679	5414
ENSMUSG00000018238	Gdf9	14	9	4	12	3	10	7	7
ENSMUSG00000018239	Zcchc10	162	173	134	160	215	186	190	182
ENSMUSG00000018259	Prl8a2	0	0	0	0	0	0	0	0
ENSMUSG00000018263	Tbx5	0	0	0	0	0	0	0	0
ENSMUSG00000018286	Psmb6	1653	2033	1576	1957	3077.001	2546	2362	2621
ENSMUSG00000018287	Spag7	633	758.001	659	836	950	803.999	764.999	735
ENSMUSG00000018293	Pfn1	18383	23500	17456.999	21629	27097.999	22712	22901.001	23086
ENSMUSG00000018322	Tomm34	886	1014	820	884	1037	948	791	973
ENSMUSG00000018326	Ywhab	6694	7913	6566	6564	7463	6603	6142	6590
ENSMUSG00000018334	Ksr1	186	206.001	117	246	224	165	108	174
ENSMUSG00000018339	Gpx3	409	481	325	384	431	393	367	382
ENSMUSG00000018340	Anxa6	3194	3409.999	3988.999	2820	3401	3066	2908.999	3178
ENSMUSG00000018341	Il12rb2	348	494	194	303	425	325	234	245
ENSMUSG00000018347	Zkscan6	231	214	221	226	169	173	151	148
ENSMUSG00000018362	Kpna2	6151.649	7145.722	5645.929	6104.6	7006.138	6089.173	5898.408	6232.012
ENSMUSG00000018363	Smurf2	1106.001	1167	1255	987	1111.999	963	804.999	904
ENSMUSG00000018372	Cep95	141	142.999	139	162.001	162	166.001	110	163.001
ENSMUSG00000018377	Vezf1	1408	1624	1590	1966	1685	1607	1317	1401
ENSMUSG00000018378	Cuedc1	442.001	492	523.999	852	754	697	524	599
ENSMUSG00000018379	Srsf1	5594	6657	5648.001	6679.999	7284.001	6585.001	5944	6202.001
ENSMUSG00000018381	Abi3	770	784	901	746	272.001	377	322.001	314
ENSMUSG00000018387	Shroom1	2	2	1	2	1	0	1	0
ENSMUSG00000018395	Kif3a	189	198	204.999	262	531.999	447	307.999	379
ENSMUSG00000018398	Sept8	832	985	814	1097	1823	1677	1341	1485.999
ENSMUSG00000018401	Mtmr4	1375.001	1539	1184.001	1310	1166	1127	838.001	1044
ENSMUSG00000018405	Mrm1	139	172	109	149	150	169	124	154
ENSMUSG00000018411	Mapt	1	4	0	0	2	1	0	0
ENSMUSG00000018412	Kansl1	1652	1915.999	1772	1864	1894	1879	1530.999	1799
ENSMUSG00000018415	Gid4	579	729	592	759	773	703	611	638
ENSMUSG00000018417	Myo1b	10	40	10	59	206	146.001	62	69
ENSMUSG00000018425	Dhx40	549	526	529	670	641	515	360	439
ENSMUSG00000018427	Ypel2	158	157	189	146	66	64	40	50
ENSMUSG00000018428	Akap1	493.001	640	470	557	640.999	604	523	658
ENSMUSG00000018433	Nol11	860	1003.999	802	986	1210	1066	1028.999	975.001
ENSMUSG00000018442	Derl2	927.999	1174.001	955	1023	1227.001	1105	953.999	1064.001
ENSMUSG00000018446	C1qbp	1295	1685	1227	1645	2244	1936.001	1798	1864
ENSMUSG00000018449	Rpain	197	252.001	251	226	244	209	177.999	201
ENSMUSG00000018451	6330403K07Rik	0	0	0	0	0	0	0	0
ENSMUSG00000018459	Slc13a3	62	55	28	35	24	17	12	21
ENSMUSG00000018470	Kcnab3	20	17	20	12	14	5	2	8
ENSMUSG00000018474	Chd3	1222	1346	1542.001	1025.001	1462	1120.001	991	1015
ENSMUSG00000018476	Kdm6b	288	343	269	384	200	199	222	238
ENSMUSG00000018479	1700125H20Rik	0	0	0	0	0	0	0	0
ENSMUSG00000018481	Appbp2	1455	1890	1404	1716	1805	1586	1430	1577
ENSMUSG00000018486	Wnt9b	0	0	0	0	0	0	0	0
ENSMUSG00000018500	Adora2b	244	288	289	167	132	103	131	107
ENSMUSG00000018501	Ncor1	4548.001	5615	5315	5496.001	5419.997	4992.999	4048	4475
ENSMUSG00000018507	Trpv2	2809	3336	3208	3043.999	2832.001	2520	2280.999	2313
ENSMUSG00000018509	Cenpv	27	44.001	36	52	82	54	73	46
ENSMUSG00000018537	Pcgf2	175	199.999	220	219	219	213	218	242
ENSMUSG00000018541	Cwc25	541	653	511	660	662	591	520	548
ENSMUSG00000018543	1700001P01Rik	0	0	0	0	2	0	0	0
ENSMUSG00000018547	Pip4k2b	2551	3051	2599	2763	3165	2953	2662	2804
ENSMUSG00000018548	Trim37	984	1249	906	1378	1494	1397	988.001	1179
ENSMUSG00000018554	Ybx2	0	0	0	0	0	0	0	0
ENSMUSG00000018559	Ctdnep1	1635.001	2129	1774.999	2197	2353	2129	1776	1994
